Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Total_Sales,Average_Sales
5314,CA-2017-137876,2017-04-30,2017-05-05,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.95999908447266,2,0.0,43.5231990814209,2297200.8558493257,229.85800038516368
5315,CA-2017-137876,2017-04-30,2017-05-05,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",30.559999465942383,4,0.0,15.585599899291992,2297200.8558493257,229.85800038516368
5316,CA-2016-154060,2016-05-02,2016-05-08,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.05599975585935,9,0.2000000029802322,175.36499977111814,2297200.8558493257,229.85800038516368
5317,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.80799961090088,2,0.2000000029802322,10.479599595069887,2297200.8558493257,229.85800038516368
5318,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.656000137329102,1,0.2000000029802322,8.086900115013123,2297200.8558493257,229.85800038516368
5319,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,20.73600006103516,4,0.2000000029802322,13.478400230407718,2297200.8558493257,229.85800038516368
5320,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36000061035156,3,0.699999988079071,49.24800109863281,2297200.8558493257,229.85800038516368
5321,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.115966796875,7,0.4000000059604645,3316.8995971679688,2297200.8558493257,229.85800038516368
5322,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.23600006103516,4,0.699999988079071,60.48360061645508,2297200.8558493257,229.85800038516368
5323,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76000022888184,2,0.2000000029802322,13.83200025558472,2297200.8558493257,229.85800038516368
5324,CA-2017-134439,2017-09-18,2017-09-23,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.960000038146973,2,0.0,7.980000019073486,2297200.8558493257,229.85800038516368
5325,CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.899999618530273,5,0.0,10.646999835968018,2297200.8558493257,229.85800038516368
5326,CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.07999992370605,6,0.0,16.0511999130249,2297200.8558493257,229.85800038516368
5327,CA-2015-152681,2015-01-17,2015-01-22,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,6.679999828338623,2,0.0,4.675999879837036,2297200.8558493257,229.85800038516368
5328,CA-2014-130813,2014-01-06,2014-01-08,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.440000534057617,3,0.0,10.108800888061523,2297200.8558493257,229.85800038516368
5329,CA-2015-120320,2015-03-05,2015-03-09,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.920000076293945,2,0.2000000029802322,29.526000022888184,2297200.8558493257,229.85800038516368
5330,CA-2016-111941,2016-12-25,2016-12-28,Second Class,BD-11620,Brian DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.56800079345703,2,0.2000000029802322,21.81920051574707,2297200.8558493257,229.85800038516368
5331,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.93999862670898,1,0.0,39.003398895263665,2297200.8558493257,229.85800038516368
5332,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,60.59999847412109,5,0.2000000029802322,40.14749908447264,2297200.8558493257,229.85800038516368
5333,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.71999931335449,4,0.0,16.131199359893795,2297200.8558493257,229.85800038516368
5334,CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68000030517578,4,0.0,6.62160015106201,2297200.8558493257,229.85800038516368
5335,CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34000015258789,3,0.0,8.843400001525879,2297200.8558493257,229.85800038516368
5336,CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.380000114440918,1,0.0,1.825200080871582,2297200.8558493257,229.85800038516368
5337,CA-2015-169278,2015-05-21,2015-05-25,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.97599983215332,4,0.2000000029802322,18.208799362182617,2297200.8558493257,229.85800038516368
5338,CA-2017-111577,2017-10-16,2017-10-21,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,307.7760009765625,7,0.2000000029802322,196.2071990966797,2297200.8558493257,229.85800038516368
5339,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,244.5500030517578,5,0.0,239.65900325775146,2297200.8558493257,229.85800038516368
5340,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12.239999771118164,6,0.0,6.487199783325195,2297200.8558493257,229.85800038516368
5341,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.979999542236328,2,0.0,7.968599319458008,2297200.8558493257,229.85800038516368
5342,CA-2015-146486,2015-11-09,2015-11-14,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,TEC-AC-10002637,Technology,Accessories,Logitech�VX Revolution Cordless Laser Mouse for Notebooks (Black),899.9500122070312,5,0.0,845.953010559082,2297200.8558493257,229.85800038516368
5343,US-2014-168501,2014-11-21,2014-11-27,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,1.631999969482422,1,0.2000000029802322,1.0811999440193178,2297200.8558493257,229.85800038516368
5344,US-2014-168501,2014-11-21,2014-11-27,Standard Class,JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.9599914550781,5,0.2000000029802322,251.21249198913574,2297200.8558493257,229.85800038516368
5345,CA-2015-112053,2015-10-11,2015-10-13,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Rochester,New York,14609,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",31.950000762939453,1,0.0,29.71350073814392,2297200.8558493257,229.85800038516368
5346,CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.8400268554688,4,0.0,515.3464202880859,2297200.8558493257,229.85800038516368
5347,CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.895999908447266,3,0.2000000029802322,6.946199893951416,2297200.8558493257,229.85800038516368
5348,CA-2017-108539,2017-03-21,2017-03-23,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.543999671936035,2,0.2000000029802322,5.660399675369263,2297200.8558493257,229.85800038516368
5349,CA-2015-149811,2015-01-04,2015-01-10,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34000015258789,3,0.0,16.816800117492676,2297200.8558493257,229.85800038516368
5350,CA-2015-149811,2015-01-04,2015-01-10,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.900001525878906,5,0.0,19.950000762939453,2297200.8558493257,229.85800038516368
5351,US-2017-103814,2017-12-09,2017-12-16,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.8560028076172,9,0.2000000029802322,95.30460357666016,2297200.8558493257,229.85800038516368
5352,CA-2016-123932,2016-09-06,2016-09-12,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,41.91999816894531,4,0.2000000029802322,26.723998069763184,2297200.8558493257,229.85800038516368
5353,CA-2016-123932,2016-09-06,2016-09-12,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.5840148925781,2,0.2000000029802322,292.5058135986328,2297200.8558493257,229.85800038516368
5354,US-2016-101616,2016-09-03,2016-09-06,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.27999877929688,8,0.0,46.258399963378906,2297200.8558493257,229.85800038516368
5355,CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.4559936523437,6,0.2000000029802322,258.4967937469482,2297200.8558493257,229.85800038516368
5356,CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,8.0,2,0.0,4.1600000858306885,2297200.8558493257,229.85800038516368
5357,CA-2016-138037,2016-09-29,2016-10-03,Standard Class,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.239999771118164,5,0.2000000029802322,17.70599937438965,2297200.8558493257,229.85800038516368
5358,CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.360000610351562,1,0.0,14.724000573158264,2297200.8558493257,229.85800038516368
5359,CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.779999732971191,2,0.0,15.1487997174263,2297200.8558493257,229.85800038516368
5360,CA-2014-150490,2014-08-05,2014-08-11,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.97999954223633,2,0.0,33.10559940338135,2297200.8558493257,229.85800038516368
5361,US-2017-126060,2017-04-14,2017-04-18,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.27200317382807,8,0.2000000029802322,230.4912033081054,2297200.8558493257,229.85800038516368
5362,CA-2017-100951,2017-06-09,2017-06-10,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.760009765625,5,0.2000000029802322,666.703010559082,2297200.8558493257,229.85800038516368
5363,CA-2016-122017,2016-12-29,2017-01-02,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.55999755859375,6,0.0,46.569597244262695,2297200.8558493257,229.85800038516368
5364,CA-2016-122017,2016-12-29,2017-01-02,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.95999908447266,2,0.0,59.011199951171875,2297200.8558493257,229.85800038516368
5365,CA-2014-123477,2014-01-18,2014-01-21,Second Class,DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.86399841308594,4,0.2000000029802322,58.37759828567505,2297200.8558493257,229.85800038516368
5366,CA-2016-107790,2016-11-20,2016-11-24,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.19200134277344,1,0.2000000029802322,137.96270179748535,2297200.8558493257,229.85800038516368
5367,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB�Headset�-�headset�- Full size, Binaural",88.7760009765625,3,0.2000000029802322,81.00810098648071,2297200.8558493257,229.85800038516368
5368,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,11.5600004196167,4,0.0,6.126800537109375,2297200.8558493257,229.85800038516368
5369,CA-2017-158071,2017-06-10,2017-06-15,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,15.579999923706056,1,0.0,11.684999942779543,2297200.8558493257,229.85800038516368
5370,CA-2017-147403,2017-09-10,2017-09-13,First Class,KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,85.05599975585938,3,0.2000000029802322,56.349599838256836,2297200.8558493257,229.85800038516368
5371,US-2017-136721,2017-04-08,2017-04-12,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.9599914550781,2,0.0,202.7303924560547,2297200.8558493257,229.85800038516368
5372,US-2017-136721,2017-04-08,2017-04-12,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.8999938964844,3,0.0,227.10599517822266,2297200.8558493257,229.85800038516368
5373,CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552000045776367,3,0.2000000029802322,10.108799934387207,2297200.8558493257,229.85800038516368
5374,CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,347.3609924316406,7,0.3000000119209289,416.83319091796875,2297200.8558493257,229.85800038516368
5375,CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368000030517578,2,0.2000000029802322,6.739200115203857,2297200.8558493257,229.85800038516368
5376,CA-2017-134152,2017-05-27,2017-05-31,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16000366210938,6,0.0,88.34400367736816,2297200.8558493257,229.85800038516368
5377,CA-2017-134152,2017-05-27,2017-05-31,Standard Class,RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,31.440000534057617,3,0.0,23.580000400543213,2297200.8558493257,229.85800038516368
5378,CA-2014-125542,2014-12-05,2014-12-07,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.4880065917969,7,0.2000000029802322,230.87330627441406,2297200.8558493257,229.85800038516368
5379,CA-2014-125542,2014-12-05,2014-12-07,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.73599243164062,4,0.2000000029802322,202.9647922515869,2297200.8558493257,229.85800038516368
5380,CA-2016-136021,2016-08-14,2016-08-18,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,15.539999961853027,3,0.0,7.9253997802734375,2297200.8558493257,229.85800038516368
5381,CA-2016-136021,2016-08-14,2016-08-18,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.552001953125,6,0.2000000029802322,69.92820358276367,2297200.8558493257,229.85800038516368
5382,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.920000076293945,5,0.2000000029802322,16.848000526428223,2297200.8558493257,229.85800038516368
5383,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.80799961090088,8,0.2000000029802322,10.472799777984621,2297200.8558493257,229.85800038516368
5384,CA-2016-149195,2016-09-05,2016-09-07,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.368000030517578,2,0.2000000029802322,6.609600067138672,2297200.8558493257,229.85800038516368
5385,CA-2017-161410,2017-06-26,2017-07-03,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,358.20001220703125,3,0.4000000059604645,316.4100112915039,2297200.8558493257,229.85800038516368
5386,CA-2017-161410,2017-06-26,2017-07-03,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.916015625,14,0.4000000059604645,473.12721252441406,2297200.8558493257,229.85800038516368
5387,CA-2017-152786,2017-03-12,2017-03-17,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,40.40999984741211,9,0.0,21.821399688720703,2297200.8558493257,229.85800038516368
5388,CA-2017-164707,2017-02-18,2017-02-21,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.9759979248047,3,0.2000000029802322,157.4774980545044,2297200.8558493257,229.85800038516368
5389,CA-2017-164707,2017-02-18,2017-02-21,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.52999877929688,3,0.0,62.432098388671875,2297200.8558493257,229.85800038516368
5390,CA-2017-164707,2017-02-18,2017-02-21,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,OFF-LA-10004345,Office Supplies,Labels,Avery 493,9.81999969482422,2,0.0,5.008199691772463,2297200.8558493257,229.85800038516368
5391,CA-2017-163874,2017-11-10,2017-11-12,Second Class,NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.351999282836918,3,0.2000000029802322,16.799399375915527,2297200.8558493257,229.85800038516368
5392,US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,22.5,6,0.0,11.699999809265137,2297200.8558493257,229.85800038516368
5393,US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.960000038146973,2,0.0,5.378399848937988,2297200.8558493257,229.85800038516368
5394,US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.0800018310547,7,0.0,110.80160522460936,2297200.8558493257,229.85800038516368
5395,US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.8800048828125,6,0.0,789.9276123046875,2297200.8558493257,229.85800038516368
5396,CA-2014-104829,2014-11-18,2014-11-21,Second Class,JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.979999542236328,7,0.0,12.08899974822998,2297200.8558493257,229.85800038516368
5397,US-2016-147340,2016-09-24,2016-09-24,Same Day,EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.20000076293945,5,0.0,39.81599998474121,2297200.8558493257,229.85800038516368
5398,CA-2016-145492,2016-11-20,2016-11-27,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39.0,12,0.0,27.6899995803833,2297200.8558493257,229.85800038516368
5399,CA-2016-163202,2016-09-27,2016-10-02,Standard Class,BM-11650,Brian Moss,Corporate,United States,Lancaster,Ohio,43130,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907000064849853,3,0.699999988079071,4.941900014877319,2297200.8558493257,229.85800038516368
5400,CA-2016-117681,2016-04-09,2016-04-14,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.6649780273438,5,0.1500000059604644,550.1159782409668,2297200.8558493257,229.85800038516368
5401,CA-2017-132262,2017-09-21,2017-09-23,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.9800033569336,2,0.0,56.864203453063965,2297200.8558493257,229.85800038516368
5402,CA-2017-132262,2017-09-21,2017-09-23,First Class,ML-18265,Muhammed Lee,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,79.9800033569336,2,0.0,53.58660316467285,2297200.8558493257,229.85800038516368
5403,CA-2017-123043,2017-08-24,2017-08-29,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.67200088500977,4,0.2000000029802322,16.962000846862797,2297200.8558493257,229.85800038516368
5404,CA-2017-123043,2017-08-24,2017-08-29,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.74399995803833,1,0.2000000029802322,2.4335999488830566,2297200.8558493257,229.85800038516368
5405,US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.9599914550781,5,0.2000000029802322,390.21499252319336,2297200.8558493257,229.85800038516368
